관리번호,사업지역(시도),사업지역(시군구),포획일자,포획장소,털색,몸무게(kg),품종,연령,성별,건강상태,특이사항,상태,TNR일자,TNR병원,방사일자,방사장소,종결정보,포획사진,중성화사진(수술전),중성화사진(수술후),방사사진
4.27346E+14,대구광역시,수성구,2024-04-29,동대구로14길9-12,고등어태비,5.2,코숏,5년,수컷,양호,-,방사,2024-04-29,제니스동물병원,2024-04-30,동대구로14길9-12,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404291404406.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404291404897.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404291404949.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404301204525.jpg
4.27343E+14,대구광역시,서구,2024-04-29,내당동 463-7,흰색+검회갈색,2.76,한국고양이,1세추정,암컷,양호,고등어. 약한 자궁.,방사,2024-04-29,대구수의사회(아이펫),2024-05-02,내당동 463-7,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404291904148.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404291904103.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404291904239.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202405021905418.jpg
4.27346E+14,대구광역시,수성구,2024-04-29,무학로37안길28-19,고등어태비,3.3,코숏,3년,암컷,양호,-,방사,2024-04-29,제니스동물병원,2024-05-02,무학로37안길28-19,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404291604499.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404291604768[2].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404291604850.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202405021705747[1].jpg
4.27346E+14,대구광역시,수성구,2024-04-29,동대구로14길9-12,고등어태비,3,코숏,2년,암컷,양호,-,방사,2024-04-29,제니스동물병원,2024-05-02,동대구로14길9-12,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404291404621.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404291404743[2].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404291404961.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202405021705704.jpg
4.27348E+14,대구광역시,달성군,2024-04-29,대구광역시 달성군 화원읍 화암로 120 (명곡미래빌4단지),흰갈,4.7,KSH,1세령,수컷,양호,양호,방사,2024-04-29,화원연합동물병원,2024-04-30,화원명곡미래빌 4단지 ,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404291404936.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404291404948.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404291404991.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404301404207.jpg
4.27348E+14,대구광역시,달성군,2024-04-29,대구광역시 달성군 화원읍 화암로 120 (명곡미래빌4단지),흰검,3.4,KSH,1세령,수컷,양호,양호,방사,2024-04-29,화원연합동물병원,2024-04-30,화원명곡미래빌 4단지 ,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404291404614.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/20240429140451.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/20240429140480.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404301404593[2].jpg
4.27345E+14,대구광역시,북구,2024-04-27,북구 학정로 106,삼색,3.1,코셧,1년,암컷,양호,2주항생제투여,방사,2024-04-27,강동물병원,2024-04-30,북구 학정로 106,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404272004158.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404272004575.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404272004700.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404302104162.jpg
4.27346E+14,대구광역시,수성구,2024-04-27,동대구로 14길 9-12,카오스,2.78,코숏,4세 추정,암컷,양호,양호,방사,2024-04-27,신세계동물병원,2024-04-30,동대구로 14길 9-12,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404271604470.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/20240427160495.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404271604167.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404301604530.jpg
4.27347E+14,대구광역시,달서구,2024-04-27,대구광역시 달서구 문화회관11안길 12 (장동),검은색 흰색,3.8,KSH,2살추정,수컷,양호,없음,방사,2024-04-27,본리종합동물병원,2024-04-29,대구광역시 달서구 문화회관11안길 12 (장동),-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404271404641.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404271404694.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404271404785[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404291404175.jpg
4.27346E+14,대구광역시,수성구,2024-04-27,무학로 35길 114,흰색,4.38,코숏,3세 추정,수컷,양호,사나움,방사,2024-04-27,신세계동물병원,2024-04-29,무학로 35길 114,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404271604375.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/20240427160456.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404271604294.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404291504694.jpg
4.27347E+14,대구광역시,달서구,2024-04-27,상화로 371,치즈,3.41,ksh,1살 추정,암컷,양호,이마에 상처,방사,2024-04-27,수목원동물병원,2024-04-30,상화로 371,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/20240427160471.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404271604248.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404271604316.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404301404701.jpg
4.27342E+14,대구광역시,동구,2024-04-27,대구광역시 동구 팔공로 274 (봉무동 이시아폴리스 더샵 2차),노랑,4,코숏,1살추정,수컷,양호,얼굴상처,방사,2024-04-27,동대구동물의료센터,2024-04-29,대구광역시 동구 팔공로 274,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404271604523.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404271604826.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404271604488.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404301304553.jpg
4.27346E+14,대구광역시,수성구,2024-04-27,국채보상로186길145,검정.휜색,3.3,코숏,3,암컷,양호,-,방사,2024-04-27,제니스동물병원,2024-04-30,국채보상로186길145,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404282204343.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404282204180.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404282204271.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404301204830[1].jpg
4.27346E+14,대구광역시,수성구,2024-04-27,동대구로52길55,삼색,3.5,코숏,5년,암컷,양호,-,방사,2024-04-27,제니스동물병원,2024-04-30,동대구로52길55,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404301204494.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404271704967.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/20240427170445.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404301204625.jpg
4.27343E+14,대구광역시,서구,2024-04-27,달서천로76길10-1,치즈태비,4.8,코숏,2년,수컷,양호, ,방사,2024-04-27,대구시수의사회(더펫),2024-04-29,달서천로76길10-1,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404271304395.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404271304577.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404271304145.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404301304549[1].jpg
4.27346E+14,대구광역시,수성구,2024-04-27,들안로48길 43,고등어,4.36,코숏,3살추정,암컷,양호,.,방사,2024-04-27,허동물병원,2024-04-30,들안로48길 43,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404271304401.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404271404949.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404271404165.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404301104105.jpg
4.27346E+14,대구광역시,수성구,2024-04-27,들안로48길 43,치즈,2.72,코숏,2살추정,암컷,양호,.,방사,2024-04-27,허동물병원,2024-04-30,들안로48길 43,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404271204684.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404271204218.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404271204298.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404301104869[1].jpg
4.27347E+14,대구광역시,달서구,2024-04-26,달서구 진천로 16길 85,검정색 흰색 갈색,2.1,코숏,1살 추정,암컷,양호,없음,방사,2024-04-27,애플동물병원,2024-04-30,달서구 진천로 16길 85,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404291204706.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404291204635.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404291204765.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/20240430170495.jpg
4.27347E+14,대구광역시,달서구,2024-04-26,대구광역시 달서구 성서공단북로60길 6 (갈산동),노랑,4.5,코숏,2세추정,수컷,양호,없음,방사,2024-04-26,온누리동물병원,2024-04-27,달서구 성서공단북로60길6,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404291104308.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404291104387[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404291104507.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404291104740.jpg
4.27344E+14,대구광역시,남구,2024-04-26,대구 남구 명덕로 98-1,갈색검정색회색,3.36,코숏,1년추정,수컷,양호,무,방사,2024-04-26,독사랑동물병원,2024-04-27,대구 남구 명덕로 98-1,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404261604368.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404261604256.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404261604627.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404290904783.jpg
4.27348E+14,대구광역시,달성군,2024-04-26,다사읍 문양역5길 41,흑백,5,한국고양이,2,암컷,양호,.,방사,2024-04-26,119동물병원,2024-04-29,다사읍 문양역5길 41,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404301004264.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404301004543.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404301004708.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404301104885.jpg
4.27342E+14,대구광역시,동구,2024-04-26,대구광역시 동구 팔공로 274 (봉무동 이시아폴리스 더샵 2차),흰갈검,2,코솟,1살추정,암컷,양호,카오스,방사,2024-04-26,동대구동물의료센터,2024-04-29,대구광역시 동구 팔공로 274,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404261604121.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404261604558.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404261604967[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/20240430130448[1].jpg
4.27341E+14,대구광역시,중구,2024-04-26,남문시장,금색,4.13,한국고양이,1-2살추정,수컷,양호,없슴,방사,2024-04-26,대구시수의사회(동산),2024-04-30,남문시장,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404281604981.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404281604176.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404281604241.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404301704380.jpg
4.27346E+14,대구광역시,수성구,2024-04-26,수성구 동대구로 52길 55,고등어,3.8,코숏,3살추정,암컷,양호,.,방사,2024-04-26,허동물병원,2024-04-29,수성구 동대구로 52길 55,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404261304948.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404261304175.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404261304251.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404291204735.jpg
4.27345E+14,대구광역시,북구,2024-04-26,북구 칠성시장로7길33,흰색+노랑,5.5,코숏,3살,수컷,치료요함,앞발상처,방사,2024-04-26,북부동물병원,2024-04-27,북구칠성시장로7길33,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404261304698[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404261404167.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404261404383.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/20240429110449.jpg
4.27341E+14,대구광역시,중구,2024-04-26,남문시장,삼색,4,한국고양이,1-2살추정,암컷,양호,없슴,방사,2024-04-26,대구시수의사회(동산),2024-04-30,남문시장,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404281604219.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404281604152.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404281604230.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404301704319.jpg
4.27342E+14,대구광역시,동구,2024-04-26,대구광역시 동구 팔공로 274 (봉무동 이시아폴리스 더샵 2차),노희,4.2,코숏,1살추정,수컷,양호,치즈,방사,2024-04-26,동대구동물의료센터,2024-04-27,대구광역시 동구 팔공로 274,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404261604129.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/20240426160477.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404261604730.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404301304933.jpg
4.27341E+14,대구광역시,중구,2024-04-26,남문시장,금색,4.2,한국고양이,3-5살추정,수컷,양호,없슴,방사,2024-04-26,대구시수의사회(동산),2024-04-30,남문시장,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404281604753.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404281604770.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/20240428160443.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404301704679.jpg
4.27342E+14,대구광역시,동구,2024-04-26,대구광역시 동구 팔공로 274 (봉무동 이시아폴리스 더샵 2차),노희,4.36,코숏,1살추정,수컷,양호,치즈,방사,2024-04-26,동대구동물의료센터,2024-04-27,대구광역시 동구 팔공로 274,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404261504408.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404261504112.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404261504122.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404301304119.jpg
4.27346E+14,대구광역시,수성구,2024-04-26,수성구 용학로 46길 40,갈 + 흰,2.9,코숏,10세추정,암컷,양호,자궁기형 (좌측자궁 결손),방사,2024-04-26,멘토동물병원,2024-04-29,수성구 용학로 46길 40,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/20240426130441.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404261304444.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404261304544.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/20240429130493.jpg
4.27346E+14,대구광역시,수성구,2024-04-26,동대구로 14길 9-12,흰색 고등어,5.06,코숏,7세 추정,수컷,양호,Lt 뺨 상처,방사,2024-04-26,신세계동물병원,2024-04-27,동대구로 14길 9-12,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404261604196.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404261604430.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404261604770.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404271404350.jpg
4.27348E+14,대구광역시,달성군,2024-04-26,테크노중앙공원 ,치즈,5,KSH,1살추정,수컷,양호,사나움,방사,2024-04-26,현풍동물병원,2024-04-27,테크노중앙공원,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/05/202405222005702.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/05/202405222005813.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/05/202405222005219.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/05/202405222005853.jpg
4.27346E+14,대구광역시,수성구,2024-04-26,수성구 동대구로 52길 55,흰검,4,코숏,1살추정,수컷,양호,.,방사,2024-04-26,허동물병원,2024-04-27,수성구 동대구로 52길 55,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404261204856.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404261204831.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404261204942.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2024/04/202404271204336.jpg
